Date,Open,High,Low,Close,Adj Close,Volume
8/16/06,87.940002,88.389999,87.760002,88.110001,88.110001,0
8/17/06,88.120003,88.220001,87.139999,87.269997,87.269997,0
8/18/06,87.260002,87.529999,87.139999,87.300003,87.300003,0
8/21/06,87.32,88.110001,87.309998,87.75,87.75,0
8/22/06,87.739998,87.900002,87.480003,87.620003,87.620003,0
8/23/06,87.629997,88.309998,87.529999,87.760002,87.760002,0
8/24/06,87.779999,88.059998,87.620003,87.68,87.68,0
8/25/06,87.690002,87.830002,87.489998,87.68,87.68,0
8/28/06,87.660004,88.279999,87.629997,88.089996,88.089996,0
8/29/06,88.089996,88.389999,87.690002,88.110001,88.110001,0
8/30/06,88.120003,88.389999,88.019997,88.160004,88.160004,0
8/31/06,88.169998,88.709999,88.110001,88.43,88.43,0
9/1/06,88.410004,88.599998,88.110001,88.559998,88.559998,0
9/4/06,88.449997,88.449997,88.019997,88.120003,88.120003,0
9/5/06,88.120003,88.139999,87.32,87.449997,87.449997,0
9/6/06,87.440002,87.470001,86.580002,86.809998,86.809998,0
9/7/06,86.870003,86.900002,86.160004,86.379997,86.379997,0
9/8/06,86.349998,86.43,85.989998,86.059998,86.059998,0
9/11/06,86.120003,86.309998,85.879997,86.110001,86.110001,0
9/12/06,86.110001,86.75,86.089996,86.599998,86.599998,0
9/13/06,86.620003,86.639999,86.309998,86.379997,86.379997,0
9/14/06,86.480003,87.129997,86.440002,86.589996,86.589996,0
9/15/06,86.559998,86.949997,86.379997,86.489998,86.489998,0
9/18/06,86.510002,86.75,86.300003,86.610001,86.610001,0
9/19/06,86.629997,86.919998,86.440002,86.599998,86.599998,0
9/20/06,86.610001,87.099998,86.559998,86.889999,86.889999,0
9/21/06,86.860001,87.150002,86.580002,87.089996,87.089996,0
9/22/06,87.099998,87.389999,86.860001,87.040001,87.040001,0
9/25/06,86.959999,87.199997,86.900002,87.019997,87.019997,0
9/26/06,87.010002,87.220001,86.900002,86.949997,86.949997,0
9/27/06,86.940002,87,86.43,86.57,86.57,0
9/28/06,86.57,86.68,85.830002,86,86,0
9/29/06,86,86.07,85.300003,85.669998,85.669998,0
10/2/06,85.690002,86.290001,85.519997,86.25,86.25,0
10/3/06,86.239998,86.389999,86.199997,86.220001,86.220001,0
10/4/06,86.230003,86.269997,85.699997,86.080002,86.080002,0
10/5/06,86.089996,86.099998,85.519997,85.639999,85.639999,0
10/6/06,85.629997,85.690002,85.040001,85.120003,85.120003,0
10/9/06,85.089996,85.379997,85.050003,85.209999,85.209999,0
10/10/06,85.199997,85.360001,84.629997,84.669998,84.669998,0
10/11/06,84.660004,84.889999,84.370003,84.480003,84.480003,0
10/12/06,84.489998,84.739998,84.410004,84.620003,84.620003,0
10/13/06,84.620003,84.779999,83.980003,84.089996,84.089996,0
10/16/06,84.040001,84.559998,83.919998,84.449997,84.449997,0
10/17/06,84.449997,84.580002,84.239998,84.470001,84.470001,0
10/18/06,84.419998,84.650002,84.370003,84.43,84.43,0
10/19/06,84.43,85,84.400002,84.849998,84.849998,0
10/20/06,84.879997,85.290001,84.830002,85.220001,85.220001,0
10/23/06,85.139999,85.269997,84.720001,84.910004,84.910004,0
10/24/06,84.900002,84.919998,84.330002,84.580002,84.580002,0
10/25/06,84.580002,85.129997,84.540001,85.099998,85.099998,0
10/26/06,85.089996,85.480003,85.07,85.389999,85.389999,0
10/27/06,85.419998,85.650002,85.220001,85.449997,85.449997,0
10/30/06,85.330002,85.699997,85.110001,85.150002,85.150002,0
10/31/06,85.160004,85.690002,85.139999,85.540001,85.540001,0
11/1/06,85.529999,85.660004,85.25,85.269997,85.269997,0
11/2/06,85.279999,85.720001,85.169998,85.510002,85.510002,0
11/3/06,85.510002,85.629997,85.059998,85.199997,85.199997,0
11/6/06,85.269997,85.269997,84.93,85.059998,85.059998,0
11/7/06,85.07,85.580002,85.07,85.290001,85.290001,0
11/8/06,85.309998,85.330002,84.809998,84.980003,84.980003,0
11/9/06,84.970001,85.07,84.379997,84.760002,84.760002,0
11/10/06,84.889999,85.550003,84.830002,85.190002,85.190002,0
11/13/06,85.279999,85.449997,84.940002,85.330002,85.330002,0
11/14/06,85.339996,85.839996,85.239998,85.470001,85.470001,0
11/15/06,85.489998,85.830002,85.25,85.379997,85.379997,0
11/16/06,85.389999,85.43,84.5,84.540001,84.540001,0
11/17/06,84.529999,85.019997,84.360001,84.970001,84.970001,0
11/20/06,84.800003,85.309998,84.790001,85.25,85.25,0
11/21/06,85.239998,85.32,85.139999,85.260002,85.260002,0
11/22/06,85.260002,85.870003,85.190002,85.32,85.32,0
11/23/06,85.260002,85.550003,85.260002,85.510002,85.510002,0
11/24/06,85.519997,86.339996,85.470001,86.260002,86.260002,0
11/27/06,86.459999,86.470001,86.199997,86.449997,86.449997,0
11/28/06,86.43,87.120003,86.370003,87.110001,87.110001,0
11/29/06,87.029999,87.160004,86.75,86.849998,86.849998,0
11/30/06,87.25,87.830002,87.160004,87.599998,87.599998,0
12/1/06,87.620003,88.400002,87.519997,88.239998,88.239998,0
12/4/06,88.239998,88.290001,87.849998,88.209999,88.209999,0
12/5/06,88.169998,88.169998,87.57,87.800003,87.800003,0
12/6/06,87.790001,87.919998,87.370003,87.730003,87.730003,0
12/7/06,87.699997,87.910004,87.43,87.480003,87.480003,0
12/8/06,87.489998,87.849998,86.980003,87.089996,87.089996,0
12/11/06,87.010002,87.629997,86.75,87.610001,87.610001,0
12/12/06,87.580002,88.269997,87.57,88.25,88.25,0
12/13/06,88.160004,88.269997,87.739998,88.010002,88.010002,0
12/14/06,88.010002,88.040001,87.470001,87.650002,87.650002,0
12/15/06,87.639999,87.730003,86.769997,86.800003,86.800003,0
12/18/06,86.889999,87.550003,86.889999,87.120003,87.120003,0
12/19/06,87.099998,88.099998,87.099998,88.07,88.07,0
12/20/06,88.099998,88.260002,87.669998,87.800003,87.800003,0
12/21/06,87.809998,87.989998,87.120003,87.379997,87.379997,0
12/22/06,87.400002,87.639999,87.120003,87.169998,87.169998,0
12/25/06,null,null,null,null,null,null
12/26/06,null,null,null,null,null,null
12/27/06,87.199997,87.389999,86.519997,86.580002,86.580002,0
12/28/06,86.589996,87.089996,86.550003,86.879997,86.879997,0
12/29/06,86.860001,87.07,86.529999,86.610001,86.610001,0
1/1/07,86.589996,86.839996,86.589996,86.830002,86.830002,0
1/2/07,86.809998,87.089996,86.720001,87.059998,87.059998,0
1/3/07,87.059998,87.059998,85.970001,86.089996,86.089996,0
1/4/07,86.089996,86.550003,85.889999,85.949997,85.949997,0
1/5/07,85.720001,86.360001,85.18,85.349998,85.349998,0
1/8/07,85.309998,85.779999,85.209999,85.769997,85.769997,0
1/9/07,86.199997,86.300003,85.919998,85.919998,85.919998,0
1/10/07,85.910004,86.25,85.730003,85.830002,85.830002,0
1/11/07,85.809998,86.940002,85.809998,86.360001,86.360001,0
1/12/07,86.330002,87.25,86.290001,87.199997,87.199997,0
1/15/07,87.25,87.309998,86.639999,86.690002,86.690002,0
1/16/07,86.660004,87.089996,86.620003,86.739998,86.739998,0
1/17/07,86.760002,87.160004,86.739998,87.07,87.07,0
1/18/07,87.07,87.400002,86.940002,87.360001,87.360001,0
1/19/07,87.330002,87.440002,87.150002,87.269997,87.269997,0
1/22/07,87.279999,87.389999,86.959999,87.199997,87.199997,0
1/23/07,87.309998,87.879997,87.309998,87.470001,87.470001,0
1/24/07,87.360001,87.360001,86.790001,86.919998,86.919998,0
1/25/07,86.800003,87.139999,86.709999,86.82,86.82,0
1/26/07,86.779999,86.839996,86.150002,86.290001,86.290001,0
1/29/07,86.330002,86.709999,86.190002,86.709999,86.709999,0
1/30/07,86.459999,86.639999,86.199997,86.290001,86.290001,0
1/31/07,86.260002,86.519997,85.93,86.389999,86.389999,0
2/1/07,86.419998,86.830002,86.349998,86.620003,86.620003,0
2/2/07,86.629997,86.879997,86.300003,86.309998,86.309998,0
2/5/07,86.309998,86.370003,85.809998,86.080002,86.080002,0
2/6/07,86.370003,86.870003,86.330002,86.830002,86.830002,0
2/7/07,86.575996,86.934998,86.570999,86.760002,86.760002,0
2/8/07,86.580002,87.057999,86.011002,86.279999,86.279999,0
2/9/07,86.290001,86.349998,85.407997,85.769997,85.769997,0
2/12/07,85.915001,86.387001,85.502998,85.82,85.82,0
2/13/07,85.830002,86.156998,85.370003,85.529999,85.529999,0
2/14/07,85.529999,86.300003,85.529999,86.160004,86.160004,0
2/15/07,86.209,86.603996,85.860001,85.889999,85.889999,0
2/16/07,85.57,85.959999,85.416,85.416,85.416,0
2/19/07,85.921997,86.179001,85.496002,85.800003,85.800003,0
2/20/07,85.668999,86.360001,85.668999,86.279999,86.279999,0
2/21/07,86.307999,86.502998,85.848,86.110001,86.110001,0
2/22/07,85.824997,86.57,85.824997,86.419998,86.419998,0
2/23/07,86.022003,86.839996,86.022003,86.378998,86.378998,0
2/26/07,86.818001,86.870003,86.314003,86.589996,86.589996,0
2/27/07,86.595001,86.870003,86.392998,86.57,86.57,0
2/28/07,86.584999,87.066002,86.150002,86.449997,86.449997,0
3/1/07,86.448997,86.925003,86.169998,86.5,86.5,0
3/2/07,86.144997,86.664001,85.870003,85.536003,85.536003,0
3/5/07,86.059998,86.059998,85.110001,85.489998,85.489998,0
3/6/07,85.504997,85.986,84.870003,85.339996,85.339996,0
3/7/07,85.101997,85.969002,85.101997,85.75,85.75,0
3/8/07,85.764,86.028999,85.040001,85.120003,85.120003,0
3/9/07,85.200996,85.652,84.93,85.010002,85.010002,0
3/12/07,84.980003,85.946999,84.889999,85.110001,85.110001,0
3/13/07,85.133003,85.466003,84.82,84.910004,84.910004,0
3/14/07,84.93,85.790001,84.650002,85.760002,85.760002,0
3/15/07,85.765999,85.765999,85.269997,85.580002,85.580002,0
3/16/07,85.610001,85.980003,85.224998,85.25,85.25,0
3/19/07,85.529999,85.699997,85.343002,85.660004,85.660004,0
3/20/07,85.663002,85.800003,85.019997,85.239998,85.239998,0
3/21/07,85.241997,85.598999,84.672997,85.540001,85.540001,0
3/22/07,85.515999,86.008003,85.199997,85.339996,85.339996,0
3/23/07,85.362999,85.887001,84.809998,84.941002,84.941002,0
3/26/07,84.809998,85.181999,84.709999,85.019997,85.019997,0
3/27/07,85.019997,85.041,84.480003,84.669998,84.669998,0
3/28/07,84.68,84.903999,84.366997,84.559998,84.559998,0
3/29/07,84.550003,85.907997,84.550003,85.519997,85.519997,0
3/30/07,85.546997,85.620003,84.464996,85,85,0
4/2/07,85.011002,85.480003,84.940002,85.389999,85.389999,0
4/3/07,85.410004,85.505997,84.577003,84.879997,84.879997,0
4/4/07,84.887001,85.019997,84.449997,84.610001,84.610001,0
4/5/07,84.623001,85.283997,84.110001,84.169998,84.169998,0
4/6/07,84.140999,84.169998,83.839996,84.760002,84.760002,0
4/9/07,84.169998,84.492996,83.622002,84.110001,84.110001,0
4/10/07,84.122002,84.527,83.949997,83.970001,83.970001,0
4/11/07,83.987999,84.858002,83.959999,84.199997,84.199997,0
4/12/07,84.218002,84.774002,84.059998,84.25,84.25,0
4/13/07,84.277,84.914001,84.077003,84.149002,84.149002,0
4/16/07,84.246002,84.375,83.050003,83.07,83.07,0
4/17/07,83.077003,84.059998,82.800003,84.010002,84.010002,0
4/18/07,84.018997,84.538002,83.75,84.029999,84.029999,0
4/19/07,84.045998,84.497002,83.75,84.300003,84.300003,0
4/20/07,84.303001,84.410004,83.080002,83.235001,83.235001,0
4/23/07,83.459,83.459,82.839996,83.160004,83.160004,0
4/24/07,83.193001,83.199997,81.448997,82.089996,82.089996,0
4/25/07,82.110001,82.251999,81.297997,81.790001,81.790001,0
4/26/07,81.102997,81.849998,80.647003,81.080002,81.080002,0
4/27/07,81.07,82.110001,81.029999,81.365997,81.365997,0
4/30/07,82.555,82.685997,81.699997,81.93,81.93,0
5/1/07,81.952003,82.519997,81.919998,82.139999,82.139999,0
5/2/07,82.169998,82.199997,81.449997,81.480003,81.480003,0
5/3/07,81.490997,82.081001,81.290001,81.370003,81.370003,0
5/4/07,81.379997,81.379997,80.800003,81.07,81.07,0
5/7/07,81.099998,81.551003,80.849998,81.120003,81.120003,0
5/8/07,81.125,81.454002,80.712997,80.949997,80.949997,0
5/9/07,80.967003,81.660004,80.940002,80.959999,80.959999,0
5/10/07,80.962997,82.029999,80.940002,81.57,81.57,0
5/11/07,81.591003,82.037003,81.168999,81.660004,81.660004,0
5/14/07,81.418999,81.418999,80.419998,80.449997,80.449997,0
5/15/07,80.459999,81.220001,80.459999,81.160004,81.160004,0
5/16/07,81.176003,81.225998,80.352997,80.57,80.57,0
5/17/07,80.591003,80.772003,79.989998,80.029999,80.029999,0
5/18/07,80.051003,80.752998,79.43,79.607002,79.607002,0
5/21/07,79.57,80.172997,79.519997,79.910004,79.910004,0
5/22/07,79.919998,80.150002,79.169998,80.059998,80.059998,0
5/23/07,80.092003,80.550003,79.869003,80.419998,80.419998,0
5/24/07,80.434998,80.644997,79.809998,80.379997,80.379997,0
5/25/07,80.400002,80.676003,80.126999,79.737999,79.737999,0
5/28/07,80.389999,80.490997,80.292999,80.339996,80.339996,0
5/29/07,80.350998,80.620003,79.879997,79.940002,79.940002,0
5/30/07,79.945,80.624001,79.919998,80.089996,80.089996,0
5/31/07,80.114998,80.612,79.720001,80.260002,80.260002,0
6/1/07,80.273003,80.310997,79.547997,79.709,79.709,0
6/4/07,80.32,80.563004,79.870003,79.919998,79.919998,0
6/5/07,79.932999,80.844002,79.910004,80.029999,80.029999,0
6/6/07,80.049004,81.057999,80.010002,80.669998,80.669998,0
6/7/07,80.676003,81.142998,79.900002,80.010002,80.010002,0
6/8/07,80.905998,81.013,80.050003,80.308998,80.308998,0
6/11/07,80.611,80.611,79.650002,79.769997,79.769997,0
6/12/07,79.792,80.43,79.769997,80.110001,80.110001,0
6/13/07,80.126999,80.972,79.871002,80,80,0
6/14/07,80.009003,80.647003,79.769997,79.870003,79.870003,0
6/15/07,79.870003,80.757004,79.849998,80.014,80.014,0
6/18/07,80.075996,80.821999,80.07,80.209999,80.209999,0
6/19/07,80.217003,80.950996,80.209999,80.800003,80.800003,0
6/20/07,80.807999,81.272003,80.620003,80.629997,80.629997,0
6/21/07,80.638,81.224998,80.57,80.769997,80.769997,0
6/22/07,80.783997,81.330002,80.709999,80.928001,80.928001,0
6/25/07,81.333,81.690002,81.139999,81.220001,81.220001,0
6/26/07,81.230003,81.942001,81.220001,81.43,81.43,0
6/27/07,81.446999,82,81.370003,81.610001,81.610001,0
6/28/07,81.615997,81.830002,81.356003,81.510002,81.510002,0
6/29/07,81.522003,81.739998,81.367996,81.435997,81.435997,0
7/2/07,81.616997,81.82,81.347,81.769997,81.769997,0
7/3/07,81.792999,81.878998,81.339996,81.389999,81.389999,0
7/4/07,81.398003,81.889,81.349998,81.480003,81.480003,0
7/5/07,81.487,81.609001,80.989998,81.269997,81.269997,0
7/6/07,81.279999,81.385002,80.779999,81.067001,81.067001,0
7/9/07,81.251999,81.456001,81.023003,81.07,81.07,0
7/10/07,81.069,81.57,80.940002,81.43,81.43,0
7/11/07,81.453003,82.089996,81.339996,81.889999,81.889999,0
7/12/07,81.934998,82.610001,81.644997,82.089996,82.089996,0
7/13/07,81.588997,82.195,81.588997,81.769997,81.769997,0
7/16/07,82.239998,82.338997,81.779999,81.82,81.82,0
7/17/07,81.830002,82.551003,81.760002,82.480003,82.480003,0
7/18/07,82.514,82.987999,82.502998,82.82,82.82,0
7/19/07,82.837997,83.013,82.279999,82.349998,82.349998,0
7/20/07,82.358002,82.870003,82.32,82.504997,82.504997,0
7/23/07,83.032997,83.101997,82.400002,82.470001,82.470001,0
7/24/07,82.487,83.112999,82.470001,82.900002,82.900002,0
7/25/07,82.924004,83.051003,82.389,82.580002,82.580002,0
7/26/07,82.606003,82.723999,82.120003,82.260002,82.260002,0
7/27/07,82.279999,82.988998,81.610001,81.664001,81.664001,0
7/30/07,82.101997,82.101997,81.487999,82.019997,82.019997,0
7/31/07,82.056999,82.309998,81.646004,82.019997,82.019997,0
8/1/07,81.980003,82.138,81.614998,82.040001,82.040001,0
8/2/07,82.043999,82.171997,81.559998,81.779999,81.779999,0
8/3/07,81.781998,82.349998,81.720001,82.054001,82.054001,0
8/6/07,82.115997,82.690002,81.529999,81.639999,81.639999,0
8/7/07,81.653999,81.983002,81.255997,81.57,81.57,0
8/8/07,81.569,82.459999,81.251999,81.959999,81.959999,0
8/9/07,81.973,82.391998,81.620003,81.800003,81.800003,0
8/10/07,81.802002,82.129997,81.389999,81.717003,81.717003,0
8/13/07,81.989998,82.07,81.160004,81.18,81.18,0
8/14/07,81.195999,81.835999,81.110001,81.18,81.18,0
8/15/07,81.150002,81.589996,80.529999,81.209999,81.209999,0
8/16/07,81.239998,81.669998,81.019997,81.57,81.57,0
8/17/07,81.585999,82.699997,81.150002,81.232002,81.232002,0
8/20/07,81.133003,81.629997,81.050003,81.57,81.57,0
8/21/07,81.564003,81.564003,80.949997,81.119003,81.119003,0
8/22/07,81.099998,81.709999,81.074997,81.708,81.708,0
8/23/07,81.699997,82.330002,81.250999,81.68,81.68,0
8/24/07,81.669998,82.610001,81.639999,82.227997,82.227997,0
8/27/07,82.573997,82.730003,82.139999,82.160004,82.160004,0
8/28/07,82.139999,82.734001,81.769997,81.809998,81.809998,0
8/29/07,81.807999,82.93,81.639999,82.480003,82.480003,0
8/30/07,82.478996,82.870003,82.190002,82.559998,82.559998,0
8/31/07,82.580002,82.809998,81.699997,81.807999,81.807999,0
9/3/07,82.005997,82.544998,81.870003,82.300003,82.300003,0
9/4/07,82.311996,82.545998,81.739998,82,82,0
9/5/07,82.010002,82.589996,81.790001,82.489998,82.489998,0
9/6/07,82.504997,82.724998,81.839996,82.18,82.18,0
9/7/07,81.901001,82.510002,81.830002,81.830002,81.830002,0
9/10/07,null,null,null,null,null,null
9/11/07,81.955002,82.426003,81.879997,82.040001,82.040001,0
9/12/07,82.043999,82.403999,81.709999,81.720001,81.720001,0
9/13/07,81.722,82.089996,81.400002,81.400002,81.400002,0
9/14/07,81.421997,81.700996,80.839996,80.839996,80.839996,0
9/17/07,81.175003,81.186996,80.43,80.519997,80.519997,0
9/18/07,80.510002,80.989998,80.269997,80.959999,80.959999,0
9/19/07,80.969002,81.167999,79.809998,80.080002,80.080002,0
9/20/07,80.096001,80.160004,79.489998,79.639999,79.639999,0
9/21/07,79.653,80.529999,79.57,80.332001,80.332001,0
9/24/07,80.665001,80.853996,79.68,79.68,79.68,0
9/25/07,79.695999,80.160004,79.32,80.059998,80.059998,0
9/26/07,80.060997,80.160004,79.513,79.870003,79.870003,0
9/27/07,79.889999,80.57,79.82,80.360001,80.360001,0
9/28/07,80.375,81.059998,80.129997,80.970001,80.970001,0
10/1/07,80.964996,81.370003,80.849998,81.07,81.07,0
10/2/07,81.109001,81.109001,80.580002,80.709999,80.709999,0
10/3/07,80.735001,81.392998,79.849998,79.900002,79.900002,0
10/4/07,79.914001,80.413002,79.720001,79.93,79.93,0
10/5/07,79.938004,80.546997,79.849998,80.469002,80.469002,0
10/8/07,80.444,80.531998,80.029999,80.099998,80.099998,0
10/9/07,80.106003,80.389999,79.440002,79.769997,79.769997,0
10/10/07,79.788002,80.386002,79.639999,79.980003,79.980003,0
10/11/07,79.989998,80.251999,79.459,79.809998,79.809998,0
10/12/07,79.800003,80.050003,79.440002,79.648003,79.648003,0
10/15/07,79.984001,80.18,79.790001,80.120003,80.120003,0
10/16/07,80.137001,80.337997,79.529999,79.57,79.57,0
10/17/07,79.572998,80.610001,79.449997,80.510002,80.510002,0
10/18/07,80.530998,81.278,80.365997,80.849998,80.849998,0
10/19/07,80.861,81.486,80.720001,80.924004,80.924004,0
10/22/07,81.737999,81.753998,80.339996,80.589996,80.589996,0
10/23/07,80.606003,80.949997,80.5,80.82,80.82,0
10/24/07,80.815002,81.110001,80.459999,80.709999,80.709999,0
10/25/07,80.723,81.040001,80.483002,80.970001,80.970001,0
10/26/07,80.960999,81.194,80.480003,80.545998,80.545998,0
10/29/07,81.151001,81.167,80.68,80.809998,80.809998,0
10/30/07,80.82,81.360001,80.660004,81.290001,81.290001,0
10/31/07,81.307999,81.559998,81.07,81.470001,81.470001,0
11/1/07,81.475998,81.93,81.389999,81.550003,81.550003,0
11/2/07,81.565002,82.029999,81.448997,81.737,81.737,0
11/5/07,81.889999,82.147003,81.589996,81.699997,81.699997,0
11/6/07,81.690002,81.949997,81.669998,81.849998,81.849998,0
11/7/07,81.762001,82.540001,81.762001,82.169998,82.169998,0
11/8/07,82.163002,82.889999,82.163002,82.730003,82.730003,0
11/9/07,82.760002,82.970001,81.43,81.778999,81.778999,0
11/12/07,81.220001,81.900002,80.629997,80.68,80.68,0
11/13/07,80.689003,81.68,80.660004,81.650002,81.650002,0
11/14/07,81.221001,81.860001,80.5,80.580002,80.580002,0
11/15/07,80.586998,80.910004,80.080002,80.160004,80.160004,0
11/16/07,80.181999,80.517998,79.919998,80.394997,80.394997,0
11/19/07,80.641998,80.738998,80.110001,80.239998,80.239998,0
11/20/07,80.210999,81.167,80.099998,80.900002,80.900002,0
11/21/07,80.901001,81.339996,80.690002,80.989998,80.989998,0
11/22/07,81.003998,81.480003,80.93,81.370003,81.370003,0
11/23/07,81.370003,81.924004,80.903999,81.627998,81.627998,0
11/26/07,null,null,null,null,null,null
11/27/07,81.862999,82.686996,81.862999,82.110001,82.110001,0
11/28/07,81.904999,82.550003,81.580002,82.370003,82.370003,0
11/29/07,82.007004,82.492996,81.559998,81.620003,81.620003,0
11/30/07,81.759003,81.959999,80.910004,81.120003,81.120003,0
12/3/07,81.040001,81.660004,80.959999,81.5,81.5,0
12/4/07,81.135002,81.401001,80.893997,81.010002,81.010002,0
12/5/07,80.712997,81.143997,79.596001,79.879997,79.879997,0
12/6/07,79.654999,80.112999,79.540001,79.879997,79.879997,0
12/7/07,79.730003,80.07,79.505997,79.900002,79.900002,0
12/10/07,80.019997,80.589996,79.889999,80.449997,80.449997,0
12/11/07,80.314003,80.68,79.900002,79.989998,79.989998,0
12/12/07,79.876999,80.650002,79.876999,80.360001,80.360001,0
12/13/07,80.274002,80.603996,80,80.349998,80.349998,0
12/14/07,80.105003,80.209,79.18,79.158997,79.158997,0
12/17/07,79.513,79.700996,79.040001,79.580002,79.580002,0
12/18/07,null,null,null,null,null,null
12/19/07,79.319,79.740997,78.739998,78.830002,78.830002,0
12/20/07,79.459,79.620003,78.071999,78.330002,78.330002,0
12/21/07,78.154999,78.154999,77.730003,77.772003,77.772003,0
12/24/07,78.285004,78.352997,77.559998,77.639999,77.639999,0
12/25/07,77.581001,77.581001,77.581001,77.581001,77.581001,0
12/26/07,78.036003,78.098999,77.969002,78.143997,78.143997,0
12/27/07,78.345001,78.598999,77.919998,78.190002,78.190002,0
12/28/07,78.254997,78.889,78.254997,78.360001,78.360001,0
12/31/07,78.710999,79.059998,77.954002,77.954002,77.954002,0
1/1/08,78.261002,78.286003,78.216003,77.980003,77.980003,0
1/2/08,78.196999,78.369003,77.800003,78.029999,78.029999,0
1/3/08,77.942001,78.262001,77.292,77.660004,77.660004,0
1/4/08,77.335999,77.842003,77.059998,77.083,77.083,0
1/7/08,77.468002,77.507004,77.080002,77.139999,77.139999,0
1/8/08,76.956001,77.792999,76.956001,77.279999,77.279999,0
1/9/08,77.129997,77.651001,76.487,76.760002,76.760002,0
1/10/08,76.473999,77.091003,76.473999,76.910004,76.910004,0
1/11/08,77.008003,77.098999,76.449997,76.489998,76.489998,0
