Date,Open,High,Low,Close,Adj Close,Volume
2020-03-26,0.844300,0.845840,0.823780,0.843800,0.843800,0
2020-03-27,0.820120,0.822810,0.807760,0.819630,0.819630,0
2020-03-30,0.803300,0.811700,0.802100,0.803007,0.803007,0
2020-03-31,0.808700,0.815170,0.801960,0.808300,0.808300,0
2020-04-01,0.805700,0.810700,0.803960,0.805900,0.805900,0
2020-04-02,0.807640,0.809390,0.802210,0.807600,0.807600,0
2020-04-03,0.806980,0.819180,0.806840,0.806780,0.806780,0
2020-04-06,0.818360,0.818810,0.811200,0.818320,0.818320,0
2020-04-07,0.817340,0.818300,0.807600,0.816960,0.816960,0
2020-04-08,0.810540,0.813700,0.805280,0.810460,0.810460,0
2020-04-09,0.806990,0.808900,0.801590,0.806900,0.806900,0
2020-04-10,0.802580,0.803240,0.800760,0.802900,0.802900,0
2020-04-13,0.802630,0.802840,0.797870,0.802500,0.802500,0
2020-04-14,0.798700,0.799250,0.792340,0.798470,0.798470,0
2020-04-15,0.792140,0.803810,0.791900,0.792000,0.792000,0
2020-04-16,0.798600,0.805520,0.798300,0.798660,0.798660,0
2020-04-17,0.800780,0.805890,0.798520,0.800780,0.800780,0
2020-04-20,0.800800,0.805270,0.800540,0.800800,0.800800,0
2020-04-21,0.803700,0.815430,0.803600,0.803680,0.803680,0
2020-04-22,0.812850,0.814600,0.807550,0.813100,0.813100,0
2020-04-23,0.811520,0.812390,0.805430,0.811430,0.811430,0
2020-04-24,0.809510,0.813030,0.808130,0.809570,0.809570,0
2020-04-27,0.808500,0.808980,0.802970,0.808630,0.808630,0
2020-04-28,0.805000,0.806080,0.798820,0.804980,0.804980,0
2020-04-29,0.804250,0.807070,0.800880,0.804140,0.804140,0
2020-04-30,0.801980,0.804510,0.791280,0.801830,0.801830,0
2020-05-01,0.794850,0.799740,0.794850,0.794820,0.794820,0
2020-05-04,0.802790,0.806030,0.802000,0.802940,0.802940,0
2020-05-05,0.803330,0.805010,0.801260,0.803500,0.803500,0
2020-05-06,0.803520,0.810520,0.803200,0.803587,0.803587,0
2020-05-07,0.811200,0.815000,0.805500,0.811320,0.811320,0
2020-05-08,0.808140,0.809210,0.802340,0.808020,0.808020,0
2020-05-11,0.805390,0.813950,0.804000,0.805320,0.805320,0
2020-05-12,0.810880,0.813760,0.808000,0.810800,0.810800,0
2020-05-13,0.816080,0.818200,0.810540,0.816000,0.816000,0
2020-05-14,0.817030,0.821770,0.816900,0.816890,0.816890,0
2020-05-15,0.817400,0.825330,0.817120,0.817400,0.817400,0
2020-05-18,0.827400,0.827400,0.818040,0.827420,0.827420,0
2020-05-19,0.819500,0.820690,0.815040,0.819670,0.819670,0
2020-05-20,0.815700,0.818120,0.813870,0.815930,0.815930,0
2020-05-21,0.817300,0.820580,0.816360,0.817200,0.817200,0
2020-05-22,0.817920,0.822140,0.817300,0.818100,0.818100,0
2020-05-25,0.820570,0.822030,0.819410,0.820610,0.820610,0
2020-05-26,0.819640,0.819770,0.808880,0.819580,0.819580,0
2020-05-27,0.810700,0.819040,0.809760,0.810700,0.810700,0
2020-05-28,0.815450,0.817300,0.810700,0.815340,0.815340,0
2020-05-29,0.811710,0.813450,0.806960,0.811590,0.811590,0
2020-06-01,0.810020,0.810020,0.800960,0.809848,0.809848,0
2020-06-02,0.800740,0.801310,0.795200,0.800830,0.800830,0
2020-06-03,0.794980,0.796500,0.792830,0.794820,0.794820,0
2020-06-04,0.795260,0.799900,0.792250,0.795220,0.795220,0
2020-06-05,0.793470,0.794640,0.785560,0.793080,0.793080,0
2020-06-08,0.786540,0.791850,0.786240,0.785810,0.785810,0
2020-06-09,0.785400,0.791960,0.784010,0.785220,0.785220,0
2020-06-10,0.786700,0.786940,0.781230,0.786700,0.786700,0
2020-06-11,0.786520,0.792080,0.784290,0.786740,0.786740,0
2020-06-12,0.795190,0.798510,0.790460,0.795100,0.795100,0
2020-06-15,0.799210,0.802810,0.795010,0.799440,0.799440,0
2020-06-16,0.791250,0.796160,0.788200,0.791280,0.791280,0
2020-06-17,0.794670,0.799090,0.794450,0.794590,0.794590,0
2020-06-18,0.796710,0.806150,0.795970,0.796640,0.796640,0
2020-06-19,0.804840,0.809660,0.802900,0.804710,0.804710,0
2020-06-22,0.810010,0.810550,0.802890,0.809840,0.809840,0
2020-06-23,0.800040,0.804260,0.797980,0.799900,0.799900,0
2020-06-24,0.798210,0.805350,0.797257,0.798410,0.798410,0
2020-06-25,0.805470,0.806870,0.802300,0.805610,0.805610,0
2020-06-26,0.804880,0.811870,0.804060,0.804800,0.804800,0
2020-06-29,0.810310,0.816050,0.807100,0.810230,0.810230,0
2020-06-30,0.812300,0.815660,0.806970,0.812310,0.812310,0
2020-07-01,0.807190,0.809040,0.801450,0.807150,0.807150,0
2020-07-02,0.802040,0.802450,0.798100,0.802260,0.802260,0
2020-07-03,0.802120,0.803810,0.800880,0.802156,0.802156,0
2020-07-06,0.801440,0.801490,0.798730,0.801570,0.801570,0
2020-07-07,0.800350,0.802320,0.794220,0.800290,0.800290,0
2020-07-08,0.797580,0.799350,0.793630,0.797270,0.797270,0
2020-07-09,0.792850,0.793510,0.789300,0.792800,0.792800,0
2020-07-10,0.793240,0.795600,0.789640,0.793330,0.793330,0
2020-07-13,0.791960,0.794090,0.789490,0.791922,0.791922,0
2020-07-14,0.796830,0.801160,0.796200,0.796700,0.796700,0
2020-07-15,0.795470,0.795900,0.790530,0.795590,0.795590,0
2020-07-16,0.794260,0.798660,0.792120,0.794218,0.794218,0
2020-07-17,0.796170,0.799140,0.795400,0.796210,0.796210,0
2020-07-20,0.795400,0.798780,0.789930,0.795470,0.795470,0
2020-07-21,0.789600,0.790340,0.784230,0.789780,0.789780,0
2020-07-22,0.785270,0.790780,0.784880,0.785500,0.785500,0
2020-07-23,0.785490,0.789000,0.783710,0.785550,0.785550,0
2020-07-24,0.785510,0.786160,0.781570,0.785500,0.785500,0
2020-07-27,0.781370,0.781370,0.775220,0.781500,0.781500,0
2020-07-28,0.775870,0.778730,0.772270,0.775810,0.775810,0
2020-07-29,0.773560,0.774430,0.769600,0.773770,0.773770,0
2020-07-30,0.770260,0.772460,0.765120,0.770270,0.770270,0
2020-07-31,0.762340,0.762970,0.759320,0.762320,0.762320,0
2020-08-03,0.763300,0.768880,0.762680,0.763260,0.763260,0
2020-08-04,0.764640,0.770167,0.762990,0.764600,0.764600,0
2020-08-05,0.764120,0.765670,0.759760,0.764170,0.764170,0
2020-08-06,0.761790,0.762210,0.758430,0.761800,0.761800,0
2020-08-07,0.761360,0.768540,0.760570,0.761150,0.761150,0
2020-08-10,0.766110,0.768070,0.763240,0.766150,0.766150,0
2020-08-11,0.764750,0.765850,0.761540,0.764690,0.764690,0
2020-08-12,0.766030,0.768800,0.765300,0.766240,0.766240,0
2020-08-13,0.766300,0.766577,0.762100,0.766400,0.766400,0
2020-08-14,0.765110,0.766240,0.760940,0.765080,0.765080,0
2020-08-17,0.763100,0.764830,0.762120,0.762951,0.762951,0
2020-08-18,0.762900,0.762940,0.755260,0.762900,0.762900,0
2020-08-19,0.754540,0.759090,0.753730,0.754490,0.754490,0
2020-08-20,0.762920,0.765340,0.757940,0.762730,0.762730,0
2020-08-21,0.756340,0.765460,0.754440,0.756410,0.756410,0
2020-08-24,0.763780,0.765430,0.760500,0.763700,0.763700,0
2020-08-25,0.764990,0.765710,0.759270,0.765030,0.765030,0
2020-08-26,0.760500,0.762300,0.756860,0.760330,0.760330,0
2020-08-27,0.756490,0.759490,0.753023,0.756440,0.756440,0
2020-08-28,0.757593,0.758250,0.748860,0.757600,0.757600,0
2020-08-31,0.748780,0.751730,0.746650,0.748700,0.748700,0
2020-09-01,0.748220,0.748700,0.741800,0.748250,0.748250,0
2020-09-02,0.746240,0.752710,0.746190,0.746300,0.746300,0
2020-09-03,0.749064,0.754890,0.749064,0.748990,0.748990,0
2020-09-04,0.753750,0.758840,0.750850,0.754020,0.754020,0
2020-09-07,0.754810,0.760860,0.754200,0.754960,0.754960,0
2020-09-08,0.759730,0.768510,0.759500,0.759750,0.759750,0
2020-09-09,0.771130,0.775960,0.768170,0.771100,0.771100,0
2020-09-10,0.769300,0.778570,0.767250,0.769280,0.769280,0
2020-09-11,0.780590,0.783340,0.777600,0.780744,0.780744,0
2020-09-14,0.780650,0.781740,0.774290,0.780850,0.780850,0
2020-09-15,0.778400,0.780200,0.773700,0.778230,0.778230,0
2020-09-16,0.776200,0.776500,0.768890,0.776110,0.776110,0
2020-09-17,0.771540,0.777210,0.769520,0.771605,0.771605,0
2020-09-18,0.770170,0.773000,0.769280,0.770680,0.770680,0
2020-09-21,0.773190,0.782375,0.771240,0.773230,0.773230,0
2020-09-22,0.780230,0.786530,0.777250,0.780000,0.780000,0
2020-09-23,0.784710,0.788670,0.782730,0.784680,0.784680,0
2020-09-24,0.786290,0.787850,0.782810,0.786320,0.786320,0
2020-09-25,0.783910,0.787940,0.781020,0.783880,0.783880,0
2020-09-28,0.783368,0.784120,0.774050,0.783280,0.783280,0
2020-09-29,0.776830,0.779030,0.775270,0.776790,0.776790,0
2020-09-30,0.777300,0.780770,0.772820,0.777210,0.777210,0
2020-10-01,0.774100,0.779850,0.770400,0.774140,0.774140,0
2020-10-02,0.776060,0.778840,0.772140,0.776020,0.776020,0
2020-10-05,0.773510,0.775100,0.769970,0.773330,0.773330,0
2020-10-06,0.769700,0.773790,0.768700,0.769670,0.769670,0
2020-10-07,0.776110,0.778190,0.773440,0.776200,0.776200,0
2020-10-08,0.774200,0.775400,0.771050,0.774140,0.774140,0
2020-10-09,0.772840,0.773590,0.768340,0.772770,0.772770,0
2020-10-12,0.767500,0.768900,0.764540,0.767360,0.767360,0
2020-10-13,0.765350,0.771490,0.765260,0.765360,0.765360,0
2020-10-14,0.773200,0.777200,0.765540,0.773080,0.773080,0
2020-10-15,0.768380,0.775640,0.767500,0.768500,0.768500,0
2020-10-16,0.775010,0.776800,0.771500,0.775070,0.775070,0
2020-10-19,0.773530,0.773700,0.767880,0.773530,0.773530,0
2020-10-20,0.772380,0.774430,0.770540,0.772280,0.772280,0
2020-10-21,0.771780,0.771890,0.759220,0.771960,0.771960,0
2020-10-22,0.761550,0.765010,0.760460,0.761500,0.761500,0
2020-10-23,0.764620,0.767890,0.762520,0.764640,0.764640,0
2020-10-26,0.766070,0.769500,0.764960,0.766010,0.766010,0
2020-10-27,0.768210,0.769080,0.764650,0.768300,0.768300,0
2020-10-28,0.767360,0.774090,0.765490,0.767350,0.767350,0
2020-10-29,0.769950,0.776180,0.767740,0.769830,0.769830,0
2020-10-30,0.773270,0.775190,0.769970,0.773280,0.773280,0
2020-11-02,0.773570,0.777800,0.772650,0.773590,0.773590,0
2020-11-03,0.773754,0.774230,0.764700,0.773760,0.773760,0
2020-11-04,0.761460,0.774120,0.761170,0.762100,0.762100,0
2020-11-05,0.771540,0.772640,0.761470,0.771200,0.771200,0
2020-11-06,0.761130,0.763620,0.758960,0.761070,0.761070,0
2020-11-09,0.758770,0.762100,0.757240,0.758690,0.758690,0
2020-11-10,0.759440,0.759950,0.753220,0.759320,0.759320,0
2020-11-11,0.754060,0.757900,0.752190,0.754060,0.754060,0
2020-11-12,0.756200,0.761870,0.755930,0.756190,0.756190,0
2020-11-13,0.761970,0.762700,0.758330,0.762100,0.762100,0
2020-11-16,0.756440,0.759380,0.755180,0.756400,0.756400,0
2020-11-17,0.756250,0.757930,0.753500,0.756310,0.756310,0
2020-11-18,0.754190,0.755000,0.751250,0.754200,0.754200,0
2020-11-19,0.755010,0.757600,0.753949,0.754350,0.754350,0
2020-11-20,0.754690,0.754740,0.752130,0.754760,0.754760,0
2020-11-23,0.751690,0.753770,0.746400,0.751590,0.751590,0
2020-11-24,0.750550,0.752110,0.747400,0.750240,0.750240,0
2020-11-25,0.748370,0.751480,0.746630,0.748320,0.748320,0
2020-11-26,0.747120,0.750580,0.746341,0.747080,0.747080,0
2020-11-27,0.748940,0.752110,0.747320,0.748810,0.748810,0
2020-11-30,0.750150,0.751520,0.747310,0.750080,0.750080,0
2020-12-01,0.749780,0.750800,0.744130,0.749800,0.749800,0
2020-12-02,0.745030,0.752350,0.743970,0.745010,0.745010,0
2020-12-03,0.747890,0.748820,0.740740,0.747900,0.747900,0
2020-12-04,0.743350,0.745260,0.738680,0.743220,0.743220,0
2020-12-07,0.745400,0.756006,0.744240,0.745300,0.745300,0
2020-12-08,0.748670,0.752350,0.747110,0.748650,0.748650,0
2020-12-09,0.748140,0.748350,0.742030,0.748190,0.748190,0
2020-12-10,0.748130,0.754720,0.746850,0.748110,0.748110,0
2020-12-11,0.751750,0.761210,0.750469,0.751560,0.751560,0
2020-12-14,0.750850,0.752260,0.743840,0.750850,0.750850,0
2020-12-15,0.750447,0.752720,0.743570,0.750140,0.750140,0
2020-12-16,0.743627,0.744300,0.738000,0.743800,0.743800,0
2020-12-17,0.740580,0.740920,0.734110,0.740580,0.740580,0
2020-12-18,0.736950,0.742130,0.736790,0.736910,0.736910,0
2020-12-21,0.746120,0.758020,0.745610,0.746160,0.746160,0
2020-12-22,0.743590,0.751340,0.743130,0.743520,0.743520,0
2020-12-23,0.746410,0.747780,0.737390,0.746300,0.746300,0
2020-12-24,0.740130,0.740350,0.734200,0.740450,0.740450,0
2020-12-25,0.736940,0.739900,0.734592,0.737898,0.737898,0
2020-12-28,0.736720,0.744270,0.736500,0.736790,0.736790,0
2020-12-29,0.742630,0.742840,0.739610,0.742610,0.742610,0
2020-12-30,0.740870,0.741040,0.734350,0.740746,0.740746,0
2020-12-31,0.733680,0.734790,0.730750,0.733640,0.733640,0
2021-01-01,0.730460,0.731743,0.730460,0.731368,0.731368,0
